ID,gene,cell
FPGS5m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS6m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS7m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS8m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGS9m,2356,Astrocyte
FPGSm,2356,Astrocyte
FPGSm,2356,Astrocyte
FPGSm,2356,Astrocyte
FPGSm,2356,Astrocyte
FPGSm,2356,Astrocyte
FPGSm,2356,Astrocyte
FPGSm,2356,Astrocyte
FPGSm,2356,Astrocyte
FTHFLm,25902,Astrocyte
FTHFLm,4522,Astrocyte
FTHFLm,25902,Astrocyte
FTHFLm,4363,Astrocyte
FTHFLm,6573,Astrocyte
FTHFLm,6573,Astrocyte
FTHFLm,2348,Astrocyte
FTHFLm,2348,Astrocyte
FTHFLm,2348,Astrocyte
FTHFLm,2348,Astrocyte
FTHFLm,2348,Astrocyte
FTHFLm,2348,Astrocyte
FTHFLm,2352,Astrocyte
FTHFLm,1244,Astrocyte
FTHFLm,10257,Astrocyte
FTHFLm,10840,Astrocyte
FTHFLm,160428,Astrocyte
FTHFLm,25902,Astrocyte
FTHFLm,4522,Astrocyte
FTHFLm,2618,Astrocyte
FTHFLm,2618,Astrocyte
FTHFLm,8836,Astrocyte
FTHFLm,5244,Astrocyte
FTHFLm,10588,Astrocyte
FTHFLm,10057,Astrocyte
FTHFLm,113235,Astrocyte
FTHFLm,1080,Astrocyte
FTHFLm,85320,Astrocyte
FTHFLm,9429,Astrocyte
FTHFLm,2350,Astrocyte
FTHFLm,286297,Astrocyte
FTHFLm,25902,Astrocyte
FTHFLm,25902,Astrocyte
FTHFLm,4522,Astrocyte
FTHFLm,286297,Astrocyte
FTHFLm,25902,Astrocyte
FUMSO3tm,1468,Astrocyte
FUMSO3tm,1468,Astrocyte
FUMSO3tm,1468,Astrocyte
FUMSO3tm,2184,Astrocyte
FUMSO3tm,2271,Astrocyte
FUMSO3tm,1468,Astrocyte
FUMSO4tm,1468,Astrocyte
FUMSO4tm,1468,Astrocyte
FUMSO4tm,1468,Astrocyte
FUMSO4tm,2184,Astrocyte
FUMSO4tm,2271,Astrocyte
FUMSO4tm,1468,Astrocyte
FUMTSULtm,1468,Astrocyte
FUMTSULtm,1468,Astrocyte
FUMTSULtm,1468,Astrocyte
FUMTSULtm,2184,Astrocyte
FUMTSULtm,2271,Astrocyte
FUMTSULtm,1468,Astrocyte
FUMm,2271,Astrocyte
FUMm,2271,Astrocyte
FUMm,1468,Astrocyte
FUMm,2184,Astrocyte
FUMm,2271,Astrocyte
FUMm,2271,Astrocyte
FUMtm,1468,Astrocyte
FUMtm,1468,Astrocyte
FUMtm,1468,Astrocyte
FUMtm,2184,Astrocyte
FUMtm,2271,Astrocyte
FUMtm,1468,Astrocyte
G5SDym,5832,Astrocyte
G5SDym,5832,Astrocyte
G5SDym,5832,Astrocyte
G6PDH2r,9563,Astrocyte
G6PDH2r,2539,Astrocyte
G6PDH2r,9563,Astrocyte
G6PDH2r,2539,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,219,Astrocyte
GCALDDm,217,Astrocyte
GCALDDm,5832,Astrocyte
GCALDDm,4329,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,219,Astrocyte
GCALDDm,217,Astrocyte
GCALDDm,5832,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,4329,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,219,Astrocyte
GCALDDm,217,Astrocyte
GCALDDm,5832,Astrocyte
GCALDDm,4329,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,221,Astrocyte
GCALDDm,220,Astrocyte
GCALDDm,218,Astrocyte
GCALDDm,222,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,8854,Astrocyte
GCALDDm,8854,Astrocyte
GCALDDm,501,Astrocyte
GCALDDm,224,Astrocyte
GCALDDm,223,Astrocyte
GCALDDm,8854,Astrocyte
GCALDDm,216,Astrocyte
GCALDDm,219,Astrocyte
GCALDDm,217,Astrocyte
GCALDDm,5832,Astrocyte
GCALDDm,4329,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,219,Astrocyte
GCALDDm,217,Astrocyte
GCALDDm,5832,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,4329,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,8659,Astrocyte
GCALDDm,219,Astrocyte
GCALDDm,217,Astrocyte
GCALDDm,5832,Astrocyte
GCALDDm,4329,Astrocyte
GCALDDm,7915,Astrocyte
GCALDDm,7915,Astrocyte
GCC2am,1738,Astrocyte
GCC2am,2653,Astrocyte
GCC2am,275,Astrocyte
GCC2am,2731,Astrocyte
GCC2am,1738,Astrocyte
GCC2am,275,Astrocyte
GCC2am,2731,Astrocyte
GCC2am,2653,Astrocyte
GCC2am,275,Astrocyte
GCC2am,1738,Astrocyte
GCC2am,2731,Astrocyte
GCC2am,2653,Astrocyte
GCC2bim,1738,Astrocyte
GCC2bim,2653,Astrocyte
GCC2bim,275,Astrocyte
GCC2bim,2731,Astrocyte
GCC2bim,1738,Astrocyte
GCC2bim,275,Astrocyte
GCC2bim,2731,Astrocyte
GCC2bim,2653,Astrocyte
GCC2bim,275,Astrocyte
GCC2bim,1738,Astrocyte
GCC2bim,2731,Astrocyte
GCC2bim,2653,Astrocyte
GCC2cm,1738,Astrocyte
GCC2cm,2653,Astrocyte
GCC2cm,275,Astrocyte
GCC2cm,2731,Astrocyte
GCC2cm,1738,Astrocyte
GCC2cm,275,Astrocyte
GCC2cm,2731,Astrocyte
GCC2cm,2653,Astrocyte
GCC2cm,275,Astrocyte
GCC2cm,1738,Astrocyte
GCC2cm,2731,Astrocyte
GCC2cm,2653,Astrocyte
GCCam,1738,Astrocyte
GCCam,2653,Astrocyte
GCCam,275,Astrocyte
GCCam,2731,Astrocyte
GCCam,1738,Astrocyte
GCCam,275,Astrocyte
GCCam,2731,Astrocyte
GCCam,2653,Astrocyte
GCCam,275,Astrocyte
GCCam,1738,Astrocyte
GCCam,2731,Astrocyte
GCCam,2653,Astrocyte
GCCbim,1738,Astrocyte
GCCbim,2653,Astrocyte
GCCbim,275,Astrocyte
GCCbim,2731,Astrocyte
GCCbim,1738,Astrocyte
GCCbim,275,Astrocyte
GCCbim,2731,Astrocyte
GCCbim,2653,Astrocyte
GCCbim,275.1,Astrocyte
GCCbim,1738.1,Astrocyte
GCCbim,2731.1,Astrocyte
GCCbim,2653.1,Astrocyte
GCCcm,1738,Astrocyte
GCCcm,2653,Astrocyte
GCCcm,275,Astrocyte
GCCcm,2731,Astrocyte
GCCcm,1738,Astrocyte
GCCcm,275,Astrocyte
GCCcm,2731,Astrocyte
GCCcm,2653,Astrocyte
GCCcm,275,Astrocyte
GCCcm,1738,Astrocyte
GCCcm,2731,Astrocyte
GCCcm,2653,Astrocyte
GHMT2rm,6470,Astrocyte
GHMT2rm,6472,Astrocyte
GHMT2rm,6472,Astrocyte
GHMT2rm,6470,Astrocyte
GHMT2rm,6472,Astrocyte
GHMT2rm,6470,Astrocyte
GHMT2rm,6472,Astrocyte
GHMT3m,6470,Astrocyte
GHMT3m,6470,Astrocyte
GHMT3m,6472,Astrocyte
GHMT3m,6472,Astrocyte
GLACOm,221,Astrocyte
GLACOm,220,Astrocyte
GLACOm,218,Astrocyte
GLACOm,222,Astrocyte
GLACOm,8854,Astrocyte
GLACOm,8854,Astrocyte
GLACOm,224,Astrocyte
GLACOm,223,Astrocyte
GLACOm,8854,Astrocyte
GLACOm,216,Astrocyte
GLACOm,8659,Astrocyte
GLACOm,219,Astrocyte
GLACOm,217,Astrocyte
GLACOm,8659,Astrocyte
GLACOm,8659,Astrocyte
GLACOm,219,Astrocyte
GLACOm,217,Astrocyte
GLCt1r,6517,Astrocyte
GLCt1r,6515,Astrocyte
GLCt1r,6513,Astrocyte
GLCt1r,66035,Astrocyte
GLCt1r,6514,Astrocyte
GLCt1r,155184,Astrocyte
GLCt1r,29988,Astrocyte
GLCt1r,81031,Astrocyte
GLCt1r,56606,Astrocyte
GLCt1r,144195,Astrocyte
GLCt1r,11182,Astrocyte
GLCt1r,154091,Astrocyte
GLCt1r,56606,Astrocyte
GLCt1r,6513,Astrocyte
GLCt1r,56606,Astrocyte
GLCt1r,6515,Astrocyte
GLCt1r,29988,Astrocyte
GLCt1r,11182,Astrocyte
GLCt1r,154091,Astrocyte
GLCt1r,81031,Astrocyte
GLCt1r,66035,Astrocyte
GLCt1r,66035,Astrocyte
GLCt1r,6517,Astrocyte
GLCt1r,56606,Astrocyte
GLCt1r,154091,Astrocyte
GLCt1r,6513,Astrocyte
GLCt1r,11182,Astrocyte
GLCt1r,29988,Astrocyte
GLCt1r,6514,Astrocyte
GLCt1r,155184,Astrocyte
GLCt1r,56606,Astrocyte
GLCt1r,144195,Astrocyte
GLCt1r,6515,Astrocyte
GLCt1r,81031,Astrocyte
GLCt2r,6524,Astrocyte
GLNS,6510,Astrocyte
GLNS,2752,Astrocyte
GLNS,51557,Astrocyte
GLNS,2752,Astrocyte
GLNS,2752,Astrocyte
GLNS,51557,Astrocyte
GLNtm,,Astrocyte
GLU5Km,5832,Astrocyte
GLU5Km,5832,Astrocyte
GLUDxm,2746,Astrocyte
GLUDxm,2747,Astrocyte
GLUDxm,2746,Astrocyte
GLUDxm,2747,Astrocyte
GLUDxm,2747,Astrocyte
GLUDxm,2746,Astrocyte
GLUDxm,2746,Astrocyte
GLUDxm,2747,Astrocyte
GLUDym,2746,Astrocyte
GLUDym,2747,Astrocyte
GLUDym,2746,Astrocyte
GLUDym,2747,Astrocyte
GLUDym,2747,Astrocyte
GLUDym,2746,Astrocyte
GLUDym,2746,Astrocyte
GLUDym,2747,Astrocyte
GLUNm,27165,Astrocyte
GLUNm,27165,Astrocyte
GLUNm,2744,Astrocyte
GLUNm,2744,Astrocyte
GLUNm,27165,Astrocyte
GLUNm,2744,Astrocyte
GLUNm,27165,Astrocyte
GLUNm,27165,Astrocyte
GLUTCOADHm,2639,Astrocyte
GLUTCOADHm,2639,Astrocyte
GLUTCOADHm,2639,Astrocyte
GLUTCOADHm,2639,Astrocyte
GLUTCOADHm,2639,Astrocyte
GLUTCOADHm,2639,Astrocyte
GLUVESSEC,57030,Astrocyte
GLUVESSEC,246213,Astrocyte
GLUVESSEC,57084,Astrocyte
GLUVESSEC,246213,Astrocyte
GLUVESSEC,57030,Astrocyte
GLUVESSEC,57084,Astrocyte
GLUVESSEC,57084,Astrocyte
GLUVESSEC,246213,Astrocyte
GLUVESSEC,57030,Astrocyte
GLUt2m,10165,Astrocyte
GLUt2m,8604,Astrocyte
GLUt2m,83733,Astrocyte
GLUt2m,79751,Astrocyte
GLUt2m,10165,Astrocyte
GLUt2m,8604,Astrocyte
GLUt2m,79751,Astrocyte
GLUt2m,83733,Astrocyte
GLUt2m,10165,Astrocyte
GLUt2m,8604,Astrocyte
GLUt2m,83733,Astrocyte
GLUt2m,79751,Astrocyte
GLUt6,6505,Astrocyte
GLUt6,6511,Astrocyte
GLUt6,6512,Astrocyte
GLUt6,6507,Astrocyte
GLUt6,6506,Astrocyte
GLUt6,6512,Astrocyte
GLUt6,6507,Astrocyte
GLUt6,6511,Astrocyte
GLUt6,6505,Astrocyte
GLUt6,6506,Astrocyte
GLUt6,6511,Astrocyte
GLUt6,6505,Astrocyte
GLUt6,6507,Astrocyte
GLUt6,6506,Astrocyte
GLUt6,6512,Astrocyte
GLYATm,23464,Astrocyte
GLYATm,23464,Astrocyte
GLYCLTDym,9380,Astrocyte
GLYCLTDym,9380,Astrocyte
GLYCLTDym,9380,Astrocyte
GLYCLTDym,9380,Astrocyte
GLYCLTDym,9380,Astrocyte
GLYCt,,Astrocyte
GLYCtm,,Astrocyte
GLYKm,2713,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2712,Astrocyte
GLYKm,2712,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2713,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2712,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2713,Astrocyte
GLYKm,256356,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2712,Astrocyte
GLYKm,2713,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2712,Astrocyte
GLYKm,2712,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2713,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2712,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2713,Astrocyte
GLYKm,256356,Astrocyte
GLYKm,2710,Astrocyte
GLYKm,2712,Astrocyte
GLYOXm,3029,Astrocyte
GLYOXm,3029,Astrocyte
GLYOXm,3029,Astrocyte
GLYOXm,3029,Astrocyte
GLYOXm,3029,Astrocyte
GLYOXm,84264,Astrocyte
GLYOXm,84264,Astrocyte
GLYOXm,3029,Astrocyte
GLYOXm,3029,Astrocyte
GLYOXm,3029,Astrocyte
GLYt2r,206358,Astrocyte
GLYt2r,153201,Astrocyte
GLYt2r,206358,Astrocyte
GLYtm,,Astrocyte
GND,5226,Astrocyte
GND,5226,Astrocyte
GND,5226.1,Astrocyte
GTHOm,2936,Astrocyte
GTHOm,2936,Astrocyte
GTHOm,2936,Astrocyte
GTHOm,2936,Astrocyte
GTHOm,2936,Astrocyte
GTHOm,2936,Astrocyte
GTHOm,2936,Astrocyte
GTHOm,2936,Astrocyte
GTHPm,2877,Astrocyte
GTHPm,7001,Astrocyte
GTHPm,2879,Astrocyte
GTHPm,2876,Astrocyte
GTHPm,5052,Astrocyte
GTHPm,7001,Astrocyte
GTHPm,5052,Astrocyte
GTHPm,5052,Astrocyte
GTHPm,2876,Astrocyte
GTHPm,7001,Astrocyte
GTHPm,2878,Astrocyte
GTHPm,2882,Astrocyte
GTHPm,257202,Astrocyte
GTHPm,10935,Astrocyte
GTHPm,10935,Astrocyte
GTHPm,2879,Astrocyte
GTHPm,10935,Astrocyte
GTHPm,2879,Astrocyte
GTHPm,2876,Astrocyte
GTHPm,10935,Astrocyte
GTHPm,10935,Astrocyte
GTHPm,2879,Astrocyte
GTHPm,10935,Astrocyte
H2CO3Dm,11238,Astrocyte
H2CO3Dm,763,Astrocyte
H2CO3Dm,11238,Astrocyte
H2CO3Dm,11238,Astrocyte
H2CO3Dm,763,Astrocyte
H2CO3Dm,771,Astrocyte
H2CO3Dm,762,Astrocyte
H2CO3Dm,377677,Astrocyte
H2CO3Dm,759,Astrocyte
H2CO3Dm,768,Astrocyte
H2CO3Dm,766,Astrocyte
H2CO3Dm,23632,Astrocyte
H2CO3Dm,760,Astrocyte
H2CO3Dm,765,Astrocyte
H2CO3Dm,771,Astrocyte
H2CO3Dm,766,Astrocyte
H2CO3Dm,761,Astrocyte
H2CO3Dm,11238,Astrocyte
H2O2t,,Astrocyte
H2O2tm,,Astrocyte
H2O2tm,,Astrocyte
H2Ot,343,Astrocyte
H2Ot,4284,Astrocyte
H2Ot,362,Astrocyte
H2Ot,361,Astrocyte
H2Ot,358,Astrocyte
H2Ot,359,Astrocyte
H2Ot,361,Astrocyte
H2Ot,366,Astrocyte
H2Ot,358,Astrocyte
H2Ot,361,Astrocyte
H2Ot,4284,Astrocyte
H2Ot,359,Astrocyte
H2Ot,362,Astrocyte
H2Ot,343,Astrocyte
H2Otm,343,Astrocyte
H2Otm,366,Astrocyte
H2Otm,343.1,Astrocyte
H2Otm,343,Astrocyte
H2Otm,4284,Astrocyte
H2Otm,362,Astrocyte
H2Otm,361,Astrocyte
H2Otm,358,Astrocyte
H2Otm,359,Astrocyte
H2Otm,366,Astrocyte
H2Otm,343.1,Astrocyte
HACD1m,3032,Astrocyte
HACD1m,3030,Astrocyte
HACD1m,3033,Astrocyte
HACD1m,3028,Astrocyte
HACD1m,3030,Astrocyte
HACD1m,3032,Astrocyte
HACD1m,3028,Astrocyte
HACD1m,3033,Astrocyte
HACD1m,3028,Astrocyte
HACD1m,3033,Astrocyte
HACD1m,3030,Astrocyte
HACD1m,3032,Astrocyte
HACD9m,1962,Astrocyte
HACD9m,3033,Astrocyte
HACD9m,3028,Astrocyte
HACD9m,3028,Astrocyte
HACD9m,3028,Astrocyte
HACD9m,1962,Astrocyte
HACD9m,3033,Astrocyte
HBZOPT10m,27235,Astrocyte
HBZOPT10m,27235,Astrocyte
HCO3Em,,Astrocyte
HIBDm,11112,Astrocyte
HIBDm,11112,Astrocyte
HIBDm,11112,Astrocyte
HMBS,3145,Astrocyte
HMBS,3145,Astrocyte
HMGCOASim,3157,Astrocyte
HMGCOASim,3157,Astrocyte
HMGCOASim,3158,Astrocyte
HMGCOASim,3158,Astrocyte
HMGCOASim,3158,Astrocyte
HMGCOASim,3157,Astrocyte
HMGCOASim,3158,Astrocyte
HMGCOASim,3158,Astrocyte
HMGCOASim,3158,Astrocyte
HMGCOASim,3158,Astrocyte
HMGCOASim,3157,Astrocyte
HMGCOASim,3158,Astrocyte
HMGLm,3155,Astrocyte
HMGLm,54511,Astrocyte
HMGLm,54511,Astrocyte
HMGLm,3155,Astrocyte
HMGLm,54511,Astrocyte
HMGLm,3155,Astrocyte
HMGLm,54511,Astrocyte
HPROxm,8659,Astrocyte
Ht,7352,Astrocyte
Ht,9016,Astrocyte
Ht,9481,Astrocyte
Htm,7352,Astrocyte
Htm,9016,Astrocyte
Htm,9481,Astrocyte
Htm,9016,Astrocyte
Htm,7352,Astrocyte
Htm,7352,Astrocyte
Htm,7351,Astrocyte
Htm,9016,Astrocyte
Htm,7350,Astrocyte
Htm,9481,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3420,Astrocyte
ICDHxm,3421,Astrocyte
ICDHxm,3419,Astrocyte
ICDHxm,3420,Astrocyte
ICDHyrm,3417,Astrocyte
ICDHyrm,3418,Astrocyte
ICDHyrm,3418,Astrocyte
ICDHyrm,3418,Astrocyte
ICDHyrm,3418,Astrocyte
ILETA,587,Astrocyte
ILETA,586,Astrocyte
ILETA,586,Astrocyte
ILETA,587,Astrocyte
ILETAm,587,Astrocyte
ILETAm,587,Astrocyte
ILETAm,587,Astrocyte
ILETAm,586,Astrocyte
ILETAm,587,Astrocyte
ILEt5m,,Astrocyte
ILEtec,124935,Astrocyte
ILEtec,8501,Astrocyte
ILEtec,124935,Astrocyte
IMACTDm,8854,Astrocyte
IMACTDm,8854,Astrocyte
IMACTDm,501,Astrocyte
IMACTDm,224,Astrocyte
IMACTDm,223,Astrocyte
IMACTDm,8854,Astrocyte
IMACTDm,216,Astrocyte
IMACTDm,8659,Astrocyte
IMACTDm,219,Astrocyte
IMACTDm,217,Astrocyte
ITCOAL1m,1591,Astrocyte
ITCOAL1m,1594,Astrocyte
ITCOAL1m,47,Astrocyte
ITCOAL1m,47,Astrocyte
ITCOAL1m,3177,Astrocyte
ITCOAL1m,2030,Astrocyte
ITCOAL1m,9154,Astrocyte
ITCOAL1m,9154,Astrocyte
ITCOAL1m,64078,Astrocyte
ITCOAL1m,9153,Astrocyte
ITCOAL1m,55315,Astrocyte
ITCOAL1m,83884,Astrocyte
ITCOAL1m,10166,Astrocyte
ITCOAL1m,19,Astrocyte
ITCOAL1m,9058,Astrocyte
ITCOAL1m,6576,Astrocyte
ITCOAL1m,2542,Astrocyte
ITCOAL1m,160728,Astrocyte
ITCOAL1m,8801,Astrocyte
ITCOAL1m,8802,Astrocyte
ITCOAL1m,8803,Astrocyte
ITCOAL1m,6528,Astrocyte
ITCOAL1m,284111,Astrocyte
ITCOAL1m,6568,Astrocyte
ITCOAL1m,6574,Astrocyte
ITCOAL1m,6575,Astrocyte
ITCOAL1m,142680,Astrocyte
ITCOAL1m,949,Astrocyte
ITCOAL1m,29881,Astrocyte
ITCOAL1m,171425,Astrocyte
ITCOAL1m,171425,Astrocyte
ITCOAL1m,10786,Astrocyte
ITCOAL1m,10050,Astrocyte
ITCOAL1m,10246,Astrocyte
ITCOAL1m,6569,Astrocyte
ITCOAL1m,10568,Astrocyte
ITCOAL1m,948,Astrocyte
ITCOAL1m,8802,Astrocyte
ITCOAL1m,8801,Astrocyte
ITCOAL1m,8801,Astrocyte
ITCOAL1m,8802,Astrocyte
ITCOAL1m,8802,Astrocyte
ITCOAL1m,8801,Astrocyte
ITCOALm,1591,Astrocyte
ITCOALm,1594,Astrocyte
ITCOALm,47,Astrocyte
ITCOALm,47,Astrocyte
ITCOALm,3177,Astrocyte
ITCOALm,2030,Astrocyte
ITCOALm,9154,Astrocyte
ITCOALm,9154,Astrocyte
ITCOALm,64078,Astrocyte
ITCOALm,9153,Astrocyte
ITCOALm,55315,Astrocyte
ITCOALm,83884,Astrocyte
ITCOALm,10166,Astrocyte
ITCOALm,19,Astrocyte
ITCOALm,9058,Astrocyte
ITCOALm,6576,Astrocyte
ITCOALm,2542,Astrocyte
ITCOALm,160728,Astrocyte
ITCOALm,8801,Astrocyte
ITCOALm,8802,Astrocyte
ITCOALm,8803,Astrocyte
ITCOALm,6528,Astrocyte
ITCOALm,284111,Astrocyte
ITCOALm,6568,Astrocyte
ITCOALm,6574,Astrocyte
ITCOALm,6575,Astrocyte
ITCOALm,142680,Astrocyte
ITCOALm,949,Astrocyte
ITCOALm,29881,Astrocyte
ITCOALm,171425,Astrocyte
ITCOALm,171425,Astrocyte
ITCOALm,10786,Astrocyte
ITCOALm,10050,Astrocyte
ITCOALm,10246,Astrocyte
ITCOALm,6569,Astrocyte
ITCOALm,10568,Astrocyte
ITCOALm,948,Astrocyte
ITCOALm,8802,Astrocyte
ITCOALm,8803,Astrocyte
ITCOALm,8802,Astrocyte
ITCOALm,8803,Astrocyte
ITCOALm,8802,Astrocyte
ITCOALm,8803,Astrocyte
Kt1r,,Astrocyte
L-LACt2r,6566,Astrocyte
L-LACt2r,9194,Astrocyte
L-LACt2r,9123,Astrocyte
L-LACtm,6566,Astrocyte
L-LACtm,9194,Astrocyte
L-LACtm,6566,Astrocyte
LCADiDm,221,Astrocyte
LCADiDm,220,Astrocyte
LCADiDm,218,Astrocyte
LCADiDm,222,Astrocyte
LCADiDm,8854,Astrocyte
LCADiDm,8854,Astrocyte
LCADiDm,501,Astrocyte
LCADiDm,224,Astrocyte
LCADiDm,223,Astrocyte
LCADiDm,8854,Astrocyte
LCADiDm,216,Astrocyte
LCADiDm,8659,Astrocyte
LCADiDm,219,Astrocyte
LCADiDm,217,Astrocyte
LCADiDm,5832,Astrocyte
LCADiDm,7915,Astrocyte
LCADiDm,4329,Astrocyte
LCADiDm,221,Astrocyte
LCADiDm,220,Astrocyte
LCADiDm,218,Astrocyte
LCADiDm,222,Astrocyte
LCADiDm,8659,Astrocyte
LCADiDm,8659,Astrocyte
LCADiDm,8854,Astrocyte
LCADiDm,8854,Astrocyte
LCADiDm,501,Astrocyte
LCADiDm,224,Astrocyte
LCADiDm,223,Astrocyte
LCADiDm,8854,Astrocyte
LCADiDm,216,Astrocyte
LCADiDm,219,Astrocyte
LCADiDm,217,Astrocyte
LCADiDm,5832,Astrocyte
LCADiDm,4329,Astrocyte
LCADiDm,7915,Astrocyte
LCADiDm,7915,Astrocyte
LCADiDm,8659,Astrocyte
LCADiDm,219,Astrocyte
LCADiDm,217,Astrocyte
LCADiDm,5832,Astrocyte
LCADiDm,7915,Astrocyte
LCADiDm,4329,Astrocyte
LCADim,8659,Astrocyte
LCADim,8659,Astrocyte
LCADim,219,Astrocyte
LCADim,217,Astrocyte
LCADim,5832,Astrocyte
LCADim,4329,Astrocyte
LCADim,7915,Astrocyte
LCADim,7915,Astrocyte
LCADim,8659,Astrocyte
LCADim,219,Astrocyte
LCADim,217,Astrocyte
LCADim,5832,Astrocyte
LCADim,7915,Astrocyte
LCADim,4329,Astrocyte
LCADim,8659,Astrocyte
LCADim,8659,Astrocyte
LCADim,219,Astrocyte
LCADim,217,Astrocyte
LCADim,5832,Astrocyte
LCADim,4329,Astrocyte
LCADim,7915,Astrocyte
LCADim,7915,Astrocyte
LCADim,217,Astrocyte
LCADim,219,Astrocyte
LCADim,223,Astrocyte
LCADim,224,Astrocyte
LCADim,501,Astrocyte
LCADim,221,Astrocyte
LCADim,220,Astrocyte
LCADim,218,Astrocyte
LCADim,222,Astrocyte
LCADim,8659,Astrocyte
LCADim,8659,Astrocyte
LCADim,8854,Astrocyte
LCADim,8854,Astrocyte
LCADim,501,Astrocyte
LCADim,224,Astrocyte
LCADim,223,Astrocyte
LCADim,8854,Astrocyte
LCADim,216,Astrocyte
LCADim,219,Astrocyte
LCADim,217,Astrocyte
LCADim,5832,Astrocyte
LCADim,4329,Astrocyte
LCADim,7915,Astrocyte
LCADim,7915,Astrocyte
LCADim,8659,Astrocyte
LCADim,219,Astrocyte
LCADim,217,Astrocyte
LCADim,5832,Astrocyte
LCADim,7915,Astrocyte
LCADim,4329,Astrocyte
LCADim,8659,Astrocyte
LCADim,8659,Astrocyte
LCADim,219,Astrocyte
LCADim,217,Astrocyte
LCADim,5832,Astrocyte
LCADim,4329,Astrocyte
LCADim,7915,Astrocyte
LCADim,7915,Astrocyte
LCADim,217,Astrocyte
LCADim,219,Astrocyte
LCADim,223,Astrocyte
LCADim,224,Astrocyte
LCADim,501,Astrocyte
LCYSTATm,2805,Astrocyte
LCYSTATm,2806,Astrocyte
LDHL,3948,Astrocyte
LDHL,3945,Astrocyte
LDHL,160287,Astrocyte
