,ID,cell,AbsoluteC,mean_shift_clusters
407,UREAtmNeuron,Neuron,0.0202296596331358,0
408,VALTANeuron,Neuron,0.0051597208912877,0
409,VALTAmNeuron,Neuron,0.0103802382473075,0
410,VALt5mNeuron,Neuron,0.000722595421615282,0
411,VALtecNeuron,Neuron,0.0004195167548832413,0
412,VITD2HmNeuron,Neuron,0.5505780400690207,2
413,VITD2tmNeuron,Neuron,0.0284798778362635,0
414,VITD3HmNeuron,Neuron,0.5504674725922067,2
415,VITD3tm3Neuron,Neuron,0.0045243086284273,0
416,VITD3tmNeuron,Neuron,0.0045243086287844,0
